experience_coding,python_user,r_user,sql_user,most_used,compensation,position
0.69,False,False,False,,3266,Beginner
1.9,False,True,False,,56404,Beginner
4.7,True,False,False,Keras,72267,Beginner
6.9,True,False,False,Scikit-learn,15598,Junior
1.8,True,False,False,TensorFlow,756,Beginner
4.4,True,False,False,Scikit-learn,3064,Beginner
0.44,True,False,False,,53474,Beginner
2.4,True,False,True,,3446,Beginner
0.64,True,False,True,TensorFlow,50527,Beginner
2.9,True,True,False,,54821,Beginner
26.6,True,False,True,Keras,154850,Expert
3.5,True,False,True,Scikit-learn,65435,Beginner
0.5,True,False,False,,73399,Beginner
1.2,True,True,False,Scikit-learn,64946,Beginner
1.5,True,True,False,Scikit-learn,18800,Beginner
0.92,True,False,False,TensorFlow,56757,Beginner
4.0,True,False,True,TensorFlow,2592,Beginner
0.47,True,False,False,Scikit-learn,16612,Beginner
4.7,True,False,False,,19143,Beginner
6.5,True,False,False,Keras,59359,Junior
0.5,False,True,False,,120711,Beginner
4.7,True,True,True,PyTorch,52082,Beginner
0.75,True,False,True,,67918,Beginner
0.28,True,True,False,,59017,Beginner
2.8,False,False,True,,864,Beginner
2.1,False,False,True,,664,Beginner
7.3,True,False,True,Scikit-learn,19284,Junior
16.1,True,True,True,Scikit-learn,217677,Senior
0.0,False,False,False,,475180,Beginner
0.0,False,False,False,,10746,Beginner
4.8,True,False,False,Scikit-learn,56503,Beginner
9.8,False,False,True,Scikit-learn,8359,Junior
1.7,True,True,True,Keras,378,Beginner
23.9,True,False,False,TensorFlow,70460,Expert
0.92,True,False,True,Scikit-learn,21123,Beginner
0.7,True,False,True,TensorFlow,62,Beginner
0.68,True,False,True,TensorFlow,11020,Beginner
11.3,True,False,True,Scikit-learn,12529,Intermediate
23.9,True,False,False,PyTorch,1325993,Expert
3.0,True,True,False,,64688,Beginner
0.62,False,False,False,Keras,71694,Beginner
4.5,False,True,False,,62257,Beginner
27.4,True,False,True,TensorFlow,66467,Expert
0.0,False,False,False,,57612,Beginner
3.9,True,True,False,TensorFlow,17739,Beginner
3.8,True,False,True,TensorFlow,103218,Beginner
2.4,True,False,True,Scikit-learn,1507,Beginner
1.1,True,False,True,Scikit-learn,7254,Beginner
8.5,True,False,False,Scikit-learn,54862,Junior
5.4,True,False,True,Keras,27111,Beginner
10.8,True,True,False,Keras,20031,Junior
1.6,True,False,True,Scikit-learn,41563,Beginner
1.7,True,False,False,,67010,Beginner
4.7,True,False,True,Keras,5784,Beginner
16.8,False,False,False,,72308,Senior
3.3,True,True,True,,22030,Beginner
3.3,True,False,False,Scikit-learn,67377,Beginner
0.29,True,False,False,Keras,796,Beginner
10.1,True,False,True,,69368,Junior
1.1,True,False,True,Scikit-learn,72472,Beginner
0.67,True,False,False,,63048,Beginner
0.21,False,False,True,,9892,Beginner
0.96,True,False,True,Scikit-learn,56203,Beginner
22.9,True,False,False,Keras,48552,Expert
3.5,True,False,False,TensorFlow,72018,Beginner
0.56,True,False,False,Scikit-learn,13,Beginner
0.64,True,False,False,,60665,Beginner
4.9,True,False,True,PyTorch,70969,Beginner
3.7,True,False,True,Scikit-learn,37353,Beginner
7.7,True,False,True,TensorFlow,13483,Junior
2.6,True,False,True,Scikit-learn,73574,Beginner
0.44,False,False,False,,53506,Beginner
3.9,True,False,True,TensorFlow,26289,Beginner
15.1,True,False,True,,43464,Intermediate
4.2,True,False,True,,5122,Beginner
3.8,True,False,False,TensorFlow,5330,Beginner
3.7,True,True,True,,8372,Beginner
0.67,True,False,True,,63035,Beginner
10.9,True,True,False,,287624,Junior
1.8,True,False,False,PyTorch,66297,Beginner
2.7,True,False,False,,74909,Beginner
2.7,True,True,False,,68897,Beginner
1.1,True,False,False,TensorFlow,55103,Beginner
3.9,True,True,True,Scikit-learn,65436,Beginner
12.2,True,False,False,Scikit-learn,83337,Intermediate
29.2,True,False,True,Scikit-learn,220415,Expert
0.31,False,False,False,,68892,Beginner
5.6,True,True,True,Scikit-learn,113998,Beginner
0.76,True,False,False,,61718,Beginner
4.8,True,False,False,PyTorch,621,Beginner
22.8,True,True,True,Scikit-learn,2830,Expert
22.1,False,False,True,,174280,Expert
9.8,True,False,False,Keras,62136,Junior
27.1,True,True,False,Scikit-learn,80095,Expert
14.3,True,False,True,,88209,Intermediate
3.5,True,False,False,Scikit-learn,64470,Beginner
6.9,True,False,True,Keras,102277,Junior
1.6,False,True,False,,53512,Beginner
1.5,True,False,True,,71858,Beginner
0.95,True,False,True,Keras,1481,Beginner
8.7,True,True,True,Scikit-learn,70758,Junior
2.4,True,False,False,Scikit-learn,508,Beginner
17.0,False,True,False,,17559,Senior
0.93,True,False,True,,10373,Beginner
3.8,True,False,False,Keras,57164,Beginner
2.5,True,True,True,PyTorch,7724,Beginner
7.1,True,False,False,TensorFlow,54590,Junior
29.3,False,True,False,,74891,Expert
4.1,True,False,True,PyTorch,325,Beginner
0.65,True,False,False,Keras,554,Beginner
2.8,False,True,True,,39643,Beginner
4.9,True,False,True,Scikit-learn,71105,Beginner
3.6,True,False,True,Scikit-learn,5051,Beginner
8.5,True,False,True,PyTorch,11048,Junior
0.41,True,False,True,,74783,Beginner
19.9,True,False,True,TensorFlow,21353,Senior
4.2,True,False,False,Scikit-learn,682,Beginner
26.5,True,True,True,Keras,429315,Expert
2.6,True,False,True,Scikit-learn,65441,Beginner
5.4,True,False,False,PyTorch,72536,Beginner
5.1,False,True,True,,119762,Beginner
23.1,True,True,False,Scikit-learn,195277,Expert
0.5,False,False,False,,69484,Beginner
7.7,True,False,False,Scikit-learn,185336,Junior
6.8,True,False,False,Keras,69491,Junior
27.8,False,True,False,Keras,714555,Expert
3.9,True,True,True,Scikit-learn,72595,Beginner
16.5,True,False,False,Scikit-learn,872,Senior
3.4,True,False,True,Scikit-learn,141,Beginner
20.3,True,False,True,TensorFlow,268989,Senior
1.1,True,False,True,TensorFlow,4006,Beginner
19.5,True,False,True,Keras,9336,Senior
2.0,True,False,True,TensorFlow,3085,Beginner
6.0,True,False,False,Scikit-learn,62835,Junior
2.6,True,True,True,Keras,27020,Beginner
2.3,True,False,False,Scikit-learn,76,Beginner
0.6,True,True,False,Scikit-learn,38476,Beginner
1.0,True,False,False,PyTorch,70504,Beginner
1.1,True,False,True,Scikit-learn,6973,Beginner
2.7,True,False,False,PyTorch,544,Beginner
3.9,True,False,False,,58032,Beginner
0.43,True,False,True,,325,Beginner
15.1,True,False,False,,74528,Intermediate
0.58,False,True,True,,119,Beginner
29.7,True,False,False,Scikit-learn,20426,Expert
6.1,True,False,True,Scikit-learn,41107,Junior
1.1,True,False,False,TensorFlow,11114,Beginner
4.2,True,True,True,Scikit-learn,31534,Beginner
1.7,True,False,True,TensorFlow,9606,Beginner
2.5,True,False,True,,62179,Beginner
1.3,True,False,True,TensorFlow,58568,Beginner
4.7,True,True,True,Scikit-learn,9603,Beginner
3.9,False,False,False,,9078,Beginner
1.6,True,True,False,TensorFlow,943,Beginner
4.1,True,False,False,PyTorch,52653,Beginner
0.3,True,False,False,PyTorch,221,Beginner
3.6,True,False,False,,53034,Beginner
4.6,True,False,True,TensorFlow,11002,Beginner
2.1,True,False,True,PyTorch,53292,Beginner
1.2,False,False,True,Scikit-learn,456,Beginner
0.32,True,False,True,,71624,Beginner
1.1,True,False,True,,73324,Beginner
14.8,True,True,True,Scikit-learn,91644,Intermediate
1.9,True,False,False,TensorFlow,11855,Beginner
9.0,True,False,True,Scikit-learn,23530,Junior
2.1,True,False,False,TensorFlow,12407,Beginner
2.3,True,False,False,Scikit-learn,67512,Beginner
3.9,True,False,True,TensorFlow,968,Beginner
0.47,False,False,False,,69126,Beginner
0.52,True,False,False,Keras,56472,Beginner
0.74,True,False,False,,63077,Beginner
4.9,True,True,True,TensorFlow,52625,Beginner
2.4,True,False,False,Keras,68695,Beginner
1.4,True,True,True,Keras,6528,Beginner
2.3,True,False,False,Scikit-learn,64466,Beginner
2.0,True,False,False,TensorFlow,57584,Beginner
21.5,True,True,True,Scikit-learn,63587,Expert
1.5,True,False,False,Scikit-learn,64878,Beginner
6.3,True,False,True,Keras,2220,Junior
4.5,True,False,False,Keras,65180,Beginner
0.98,True,False,False,,60218,Beginner
2.2,True,False,True,Scikit-learn,4645,Beginner
2.4,True,False,False,Scikit-learn,68252,Beginner
0.86,True,False,True,,70314,Beginner
0.39,True,False,True,,766,Beginner
26.6,True,True,False,TensorFlow,2030,Expert
1.3,True,False,False,TensorFlow,54022,Beginner
0.3,True,True,False,,53318,Beginner
3.1,True,False,False,,56645,Beginner
4.7,True,False,False,PyTorch,52326,Beginner
16.3,True,False,False,PyTorch,97,Senior
0.0,False,False,False,,11425,Beginner
5.2,True,True,True,Scikit-learn,36288,Beginner
2.5,True,False,False,Keras,484,Beginner
4.2,True,False,True,Keras,4893,Beginner
29.1,True,False,True,TensorFlow,104484,Expert
2.5,True,False,False,,56945,Beginner
1.1,True,False,False,,52839,Beginner
1.9,True,False,False,,58164,Beginner
4.2,True,False,True,Keras,14807,Beginner
1.2,True,False,False,,2789,Beginner
1.7,True,True,False,,73427,Beginner
0.47,True,False,False,,58350,Beginner
0.84,True,False,True,Scikit-learn,16755,Beginner
4.1,True,False,True,Scikit-learn,953,Beginner
0.6,True,False,False,PyTorch,65157,Beginner
0.48,True,False,False,PyTorch,67006,Beginner
1.6,True,False,False,TensorFlow,753,Beginner
2.0,True,False,False,Keras,59231,Beginner
6.2,True,True,False,,69020,Junior
2.7,True,False,False,Scikit-learn,495,Beginner
1.1,True,False,False,PyTorch,42047,Beginner
0.9,True,False,False,,64311,Beginner
0.25,True,False,True,,4314,Beginner
0.0,False,False,False,,623,Beginner
3.4,True,False,True,PyTorch,472,Beginner
1.0,True,False,False,TensorFlow,2724,Beginner
0.56,True,False,True,Scikit-learn,594,Beginner
4.3,True,False,True,Keras,10808,Beginner
10.6,True,False,False,Keras,69254,Junior
4.8,True,False,False,Keras,340,Beginner
22.8,True,False,False,Scikit-learn,39388,Expert
4.9,True,False,False,PyTorch,837,Beginner
2.1,True,False,False,,65343,Beginner
0.62,False,False,False,Scikit-learn,65800,Beginner
0.41,True,False,False,Keras,639,Beginner
3.7,True,False,True,TensorFlow,378,Beginner
9.7,True,True,False,Scikit-learn,248,Junior
10.6,True,False,True,,84270,Junior
0.58,True,False,True,Scikit-learn,88125,Beginner
1.1,True,False,False,,47405,Beginner
9.8,True,False,False,,55049,Junior
2.9,True,True,False,,61031,Beginner
0.0,False,False,False,,1869,Beginner
21.7,True,False,True,Scikit-learn,4317,Expert
0.99,True,True,False,Scikit-learn,64635,Beginner
0.33,False,False,False,,51402,Beginner
1.3,True,False,False,PyTorch,21777,Beginner
3.0,True,False,False,Scikit-learn,50854,Beginner
2.1,True,False,False,,181181,Beginner
0.72,True,False,False,Scikit-learn,56455,Beginner
0.4,True,False,False,Scikit-learn,55947,Beginner
8.7,False,False,True,PyTorch,1516,Junior
7.7,True,True,False,PyTorch,74963,Junior
20.7,True,False,True,Scikit-learn,283,Senior
4.6,True,False,True,PyTorch,24310,Beginner
8.7,True,False,False,Scikit-learn,46410,Junior
0.94,True,True,True,TensorFlow,1773,Beginner
0.84,True,False,False,,63503,Beginner
4.7,True,False,False,PyTorch,8517,Beginner
2.7,True,False,True,Scikit-learn,677,Beginner
2.3,True,False,False,Scikit-learn,95980,Beginner
2.7,True,False,False,Scikit-learn,61704,Beginner
2.7,True,False,True,TensorFlow,2096,Beginner
0.26,True,False,False,,3332,Beginner
21.0,True,True,True,,74876,Expert
2.7,False,False,False,,53241,Beginner
3.3,True,False,True,Scikit-learn,65015,Beginner
4.5,True,False,True,PyTorch,69794,Beginner
1.1,True,False,True,Scikit-learn,1688,Beginner
3.9,True,False,False,PyTorch,69211,Beginner
0.82,True,False,False,PyTorch,66810,Beginner
1.8,True,False,False,,70512,Beginner
4.4,True,False,False,PyTorch,70396,Beginner
1.7,False,False,False,TensorFlow,54649,Beginner
1.0,True,False,True,Scikit-learn,163626,Beginner
26.7,True,False,True,,20134,Expert
0.63,True,True,True,Scikit-learn,50557,Beginner
11.3,True,False,False,TensorFlow,67548,Intermediate
1.2,True,False,False,,835,Beginner
2.1,True,False,False,TensorFlow,74524,Beginner
0.68,False,True,False,,55162,Beginner
0.99,True,False,True,Scikit-learn,66597,Beginner
2.4,True,True,True,,73110,Beginner
1.3,False,False,False,,63709,Beginner
3.4,True,False,True,PyTorch,181429,Beginner
2.5,True,False,True,TensorFlow,22534,Beginner
2.7,True,False,False,Keras,67768,Beginner
13.7,True,False,True,Scikit-learn,63167,Intermediate
0.74,True,False,True,Keras,211,Beginner
2.9,True,False,False,,68852,Beginner
3.4,True,True,False,Scikit-learn,63195,Beginner
24.8,True,True,False,,51234,Expert
1.7,True,False,False,Keras,954,Beginner
12.4,True,False,True,PyTorch,94385,Intermediate
2.7,True,True,True,Scikit-learn,67835,Beginner
6.4,True,True,False,PyTorch,256979,Junior
0.41,True,False,False,Keras,67498,Beginner
15.9,True,True,True,Scikit-learn,10541,Intermediate
4.9,True,False,False,Scikit-learn,2743,Beginner
2.1,True,False,False,Keras,2000,Beginner
0.91,True,False,True,Scikit-learn,52961,Beginner
0.42,True,True,False,PyTorch,542,Beginner
1.1,True,False,False,Keras,68699,Beginner
4.0,True,False,False,TensorFlow,270,Beginner
0.99,True,False,True,,73596,Beginner
0.6,True,False,False,Scikit-learn,791,Beginner
0.75,True,False,False,,65499,Beginner
1.0,True,False,True,Scikit-learn,9095,Beginner
2.8,True,False,True,Scikit-learn,56712,Beginner
0.88,True,False,False,,64964,Beginner
1.7,True,True,True,TensorFlow,304,Beginner
2.6,True,False,False,Keras,27862,Beginner
4.5,True,False,False,PyTorch,56429,Beginner
29.5,True,True,True,Scikit-learn,56617,Expert
4.8,True,False,True,Scikit-learn,4377,Beginner
0.68,True,False,False,,66917,Beginner
3.4,True,False,True,Scikit-learn,40909,Beginner
11.9,True,False,True,TensorFlow,30501,Intermediate
28.0,False,False,False,,95918,Expert
0.46,True,False,False,,52440,Beginner
0.47,True,False,False,,51,Beginner
7.9,True,False,True,Keras,17570,Junior
2.3,True,False,True,Scikit-learn,26060,Beginner
4.6,False,True,True,,19404,Beginner
25.6,False,False,True,Scikit-learn,20696,Expert
1.2,True,False,False,,53072,Beginner
5.9,True,True,True,TensorFlow,207422,Beginner
0.36,True,False,True,,54171,Beginner
2.4,True,False,False,,67687,Beginner
0.74,True,True,True,,61813,Beginner
3.1,True,False,True,,2910,Beginner
0.98,True,False,False,,851,Beginner
1.5,True,False,False,,552,Beginner
24.8,False,False,False,PyTorch,64562,Expert
2.9,True,True,True,,70663,Beginner
5.8,True,False,True,,474,Beginner
2.2,False,False,False,,64573,Beginner
0.91,True,False,False,,311,Beginner
0.25,True,False,True,,804,Beginner
7.4,True,False,True,TensorFlow,14315,Junior
3.3,True,False,True,Scikit-learn,44540,Beginner
1.8,True,False,False,Scikit-learn,26130,Beginner
27.3,False,False,True,,66962,Expert
3.8,True,True,True,Scikit-learn,114075,Beginner
0.48,True,False,False,Keras,285,Beginner
2.2,True,False,True,,52671,Beginner
3.4,True,False,False,PyTorch,88205,Beginner
0.71,True,False,False,Scikit-learn,31158,Beginner
1.2,True,False,False,TensorFlow,750,Beginner
2.1,True,False,False,Scikit-learn,64017,Beginner
12.5,False,False,True,,71237,Intermediate
7.0,True,False,False,PyTorch,23040,Junior
9.1,True,False,True,Keras,30859,Junior
4.5,True,False,True,Scikit-learn,20431,Beginner
1.1,True,True,True,TensorFlow,16710,Beginner
19.9,True,False,True,PyTorch,12953,Senior
2.4,True,False,True,Keras,58403,Beginner
25.9,True,False,True,TensorFlow,237978,Expert
2.0,True,False,True,TensorFlow,19659,Beginner
3.4,False,False,True,,2090,Beginner
3.8,True,True,True,TensorFlow,44685,Beginner
0.0,False,False,False,,729,Beginner
7.3,True,False,False,PyTorch,674,Junior
0.44,True,False,False,,24801,Beginner
0.66,True,False,True,,59184,Beginner
1.9,True,False,True,PyTorch,522,Beginner
9.3,True,False,False,Scikit-learn,75691,Junior
1.4,True,False,True,Scikit-learn,12092,Beginner
0.34,True,False,True,Scikit-learn,240163,Beginner
0.47,True,False,False,,993,Beginner
9.1,True,False,True,Keras,51442,Junior
3.3,True,True,True,PyTorch,109344,Beginner
3.5,True,False,True,Keras,922,Beginner
0.93,False,True,False,,68036,Beginner
1.7,False,False,True,Scikit-learn,16529,Beginner
2.8,True,False,False,,53990,Beginner
1.2,True,False,False,,52974,Beginner
2.2,True,False,False,Scikit-learn,66042,Beginner
21.9,True,True,False,Scikit-learn,50591,Expert
13.6,True,False,False,Scikit-learn,72511,Intermediate
2.9,True,False,False,Scikit-learn,57331,Beginner
8.4,True,False,True,Scikit-learn,33733,Junior
0.69,True,True,False,Scikit-learn,57104,Beginner
4.7,True,False,False,Keras,83630,Beginner
0.54,True,False,True,,55929,Beginner
0.22,True,False,False,,68255,Beginner
3.2,True,False,True,,235,Beginner
4.6,True,True,False,Keras,69649,Beginner
4.9,True,False,False,,71502,Beginner
0.0,False,False,False,,52610,Beginner
0.85,True,False,False,,62294,Beginner
4.1,True,False,True,Keras,1930,Beginner
3.5,True,False,False,Scikit-learn,4433,Beginner
1.6,True,False,False,,62465,Beginner
1.2,True,False,False,PyTorch,54577,Beginner
21.5,True,False,False,Scikit-learn,54741,Expert
4.6,True,True,True,TensorFlow,68372,Beginner
0.46,True,True,False,PyTorch,1678,Beginner
1.2,True,False,False,PyTorch,51937,Beginner
3.5,True,False,False,,50259,Beginner
11.9,True,True,True,,43105,Intermediate
0.67,False,False,True,Scikit-learn,74182,Beginner
3.7,True,False,False,Scikit-learn,435,Beginner
4.1,True,False,False,,61823,Beginner
2.4,True,False,False,,64756,Beginner
8.1,True,False,True,Scikit-learn,32515,Junior
2.5,True,False,True,TensorFlow,53237,Beginner
4.7,True,False,True,Scikit-learn,73060,Beginner
10.8,False,False,True,,1952,Junior
1.1,True,False,False,Keras,62007,Beginner
3.4,True,False,True,Scikit-learn,40814,Beginner
7.4,True,False,True,TensorFlow,7342,Junior
3.6,True,False,True,Keras,51046,Beginner
4.5,True,True,True,Scikit-learn,81841,Beginner
29.3,True,False,True,PyTorch,199761,Expert
4.5,True,False,False,PyTorch,16697,Beginner
1.3,True,True,False,PyTorch,69434,Beginner
8.0,True,False,True,Scikit-learn,448,Junior
0.37,True,True,False,,50606,Beginner
2.2,True,False,False,,53658,Beginner
0.0,False,False,False,,72,Beginner
1.9,False,False,False,Scikit-learn,2490,Beginner
1.2,True,True,True,Scikit-learn,94693,Beginner
3.3,True,True,True,Scikit-learn,228,Beginner
4.2,True,False,False,TensorFlow,70227,Beginner
0.4,True,False,True,Scikit-learn,55834,Beginner
8.3,True,False,False,PyTorch,68502,Junior
2.1,True,False,True,Scikit-learn,54306,Beginner
7.2,True,False,True,Scikit-learn,74862,Junior
1.8,True,False,True,Scikit-learn,8148,Beginner
3.6,True,True,True,TensorFlow,49765,Beginner
2.2,True,False,False,Keras,67123,Beginner
20.0,True,True,True,Scikit-learn,56786,Senior
2.5,True,False,False,,67552,Beginner
7.2,True,False,True,,29085,Junior
28.9,True,True,True,Keras,1605,Expert
0.37,True,False,False,,1051,Beginner
0.32,True,True,True,,66,Beginner
1.2,True,False,False,Scikit-learn,58950,Beginner
0.79,False,False,False,,53478,Beginner
3.6,True,False,False,Scikit-learn,94589,Beginner
1.2,False,True,True,,63952,Beginner
2.9,True,False,False,,74401,Beginner
1.1,True,False,False,,55406,Beginner
3.7,True,True,False,Scikit-learn,1884,Beginner
